CSDUID,LOCAL_YEAR,POP
1103052,2019,1263
1103051,2019,1208
1103026,2019,1124
1102012,2019,1221
1103016,2019,1210
1101036,2019,999
1103009,2019,1071
1102042,2019,1038
1102008,2019,1089
1102009,2019,1052
1101001,2019,892
1102031,2019,1097
1103024,2019,878
1102029,2019,947
1102039,2019,900
1102038,2019,858
1102036,2019,841
1103001,2019,812
1103041,2019,891
1103042,2019,859
1101006,2019,962
1101014,2019,904
1103034,2019,866
1101032,2019,704
1103054,2019,834
1102056,2019,871
1103031,2019,756
1101008,2019,788
1101016,2019,749
1103005,2019,765
1103006,2019,713
1103059,2019,663
1103028,2019,754
1103032,2019,817
1101031,2019,697
1102037,2019,738
1101049,2019,680
1102041,2019,669
1102046,2019,682
1102058,2019,660
1103019,2019,623
1102001,2019,637
1101024,2019,732
1103046,2019,578
1101051,2019,561
1103036,2019,468
1101019,2019,517
1101039,2019,524
1101034,2019,615
1103048,2019,483
1102006,2019,449
1101046,2019,452
1103029,2019,493
1101042,2019,430
1101028,2019,416
1102048,2019,420
1102070,2019,346
1102033,2019,400
1102043,2019,364
1101038,2019,388
1103008,2019,355
1101029,2019,373
1102045,2019,353
1103035,2019,345
1101026,2019,316
1102034,2019,361
1102004,2019,332
1103023,2019,363
1101004,2019,323
1103015,2019,348
1101048,2019,327
1103044,2019,432
1101022,2019,296
1101021,2019,330
1103027,2019,288
1103038,2019,279
1101002,2019,273
1103033,2019,263
1101041,2019,262
1101044,2019,252
1102065,2019,253
1101011,2019,221
1102059,2019,237
1102050,2019,230
1102057,2019,228
1102051,2019,188
1103018,2019,169
1103062,2019,155
1102032,2019,83
1103057,2019,69
1102030,2019,59
1101050,2019,22
1209034,2019,439229
1217030,2019,96162
1206001,2019,25460
1208008,2019,23011
1207001,2019,23091
1210008,2019,19641
1208001,2019,15704
1210001,2019,13547
1210006,2019,12730
1207016,2019,12315
1206009,2019,10523
1204010,2019,10299
1202004,2019,10016
1211011,2019,9493
1212014,2019,9329
1206004,2019,8855
1212011,2019,8627
1214001,2019,8526
1207011,2019,8326
1203001,2019,7965
1202001,2019,7824
1203004,2019,7179
1211006,2019,6853
1201001,2019,6660
1202006,2019,6830
1214006,2019,6410
1207012,2019,6477
1212006,2019,5938
1212001,2019,6102
1205004,2019,5850
1211009,2019,5355
1207021,2019,5290
1215011,2019,5108
1205014,2019,5288
1215006,2019,5028
1213004,2019,4464
1205009,2019,4648
1214002,2019,4590
1201006,2019,4344
1207024,2019,4362
1212009,2019,4296
1211014,2019,4117
1218001,2019,4031
1216006,2019,3811
1208002,2019,3746
1212008,2019,3660
1210012,2019,3522
1217020,2019,3812
1215002,2019,3199
1215001,2019,3182
1212004,2019,3219
1216001,2019,3147
1205001,2019,3225
1218006,2019,2503
1207004,2019,2512
1212016,2019,2469
1206006,2019,2216
1213001,2019,2250
1203006,2019,2149
1211001,2019,1946
1205016,2019,1933
1201008,2019,1649
1216011,2019,1609
1210002,2019,1329
1211002,2019,1132
1211012,2019,1285
1208014,2019,1122
1206008,2019,963
1217008,2019,1045
1210003,2019,946
1215008,2019,826
1201004,2019,758
1213008,2019,728
1218003,2019,538
1201009,2019,515
1216014,2019,519
1212019,2019,487
1205008,2019,533
1214010,2019,373
1209019,2019,220
1202040,2019,160
1207002,2019,146
1203009,2019,140
1206011,2019,97
1207027,2019,85
1204015,2019,29
1206014,2019,27
1209038,2019,29
1209037,2019,22
1205006,2019,16
1204009,2019,15
1209800,2019,10
1205002,2019,0
1206016,2019,0
1209029,2019,0
1212023,2019,0
1307022,2019,77924
1301006,2019,70904
1310032,2019,63445
1307045,2019,27854
1306020,2019,20271
1305057,2019,18947
1309050,2019,17767
1313027,2019,16852
1315002,2019,16358
1315011,2019,12113
1305045,2019,11955
1307019,2019,10575
1303012,2019,9809
1303008,2019,7637
1314014,2019,6873
1307052,2019,7299
1307005,2019,6751
1315012,2019,6357
1310028,2019,6522
1307009,2019,5701
1312019,2019,5239
1311006,2019,5434
1303011,2019,5224
1305015,2019,5040
1310031,2019,5112
1315029,2019,4680
1307016,2019,5072
1307013,2019,4946
1315008,2019,4826
1310017,2019,5012
1306014,2019,4617
1302037,2019,4575
1315015,2019,4394
1305007,2019,4352
1305022,2019,4355
1315028,2019,4213
1310002,2019,4192
1308001,2019,3988
1301004,2019,3907
1309036,2019,3689
1314013,2019,3600
1305031,2019,3612
1307024,2019,3388
1310026,2019,3504
1314017,2019,3108
1308004,2019,3177
1305014,2019,2985
1310018,2019,3008
1305006,2019,2881
1311014,2019,2838
1308002,2019,2731
1310001,2019,2742
1315031,2019,2665
1305021,2019,2490
1307007,2019,2614
1315024,2019,2375
1302052,2019,2480
1308005,2019,2426
1302016,2019,2405
1315019,2019,2349
1304022,2019,2254
1307028,2019,2381
1309028,2019,2297
1309027,2019,2147
1309001,2019,2150
1314022,2019,2185
1311004,2019,2255
1302011,2019,2192
1312021,2019,2173
1311028,2019,2164
1309018,2019,2050
1315006,2019,2044
1308019,2019,1998
1308006,2019,2070
1314020,2019,1959
1305011,2019,2028
1308015,2019,2071
1314011,2019,1922
1315014,2019,1933
1308016,2019,1970
1303016,2019,1894
1302034,2019,1830
1308021,2019,1846
1302026,2019,1832
1310004,2019,1891
1311011,2019,1779
1308007,2019,1783
1311008,2019,1767
1311031,2019,1680
1309026,2019,1692
1309038,2019,1784
1314006,2019,1689
1311027,2019,1643
1313024,2019,1594
1312006,2019,1585
1309004,2019,1560
1313022,2019,1544
1314021,2019,1587
1302042,2019,1561
1305034,2019,1562
1302018,2019,1579
1312008,2019,1482
1310024,2019,1578
1312014,2019,1465
1305023,2019,1494
1314025,2019,1331
1305018,2019,1419
1307029,2019,1432
1315021,2019,1350
1305026,2019,1359
1308014,2019,1373
1315026,2019,1311
1306011,2019,1348
1311001,2019,1335
1314004,2019,1310
1315027,2019,1308
1305016,2019,1341
1313006,2019,1344
1315032,2019,1266
1305004,2019,1301
1306025,2019,1310
1308018,2019,1343
1315016,2019,1219
1301016,2019,1210
1311024,2019,1220
1302039,2019,1233
1307008,2019,1198
1309044,2019,1302
1310021,2019,1252
1315036,2019,1137
1309017,2019,1183
1310006,2019,1200
1309031,2019,1147
1301001,2019,1183
1313001,2019,1086
1307012,2019,1199
1312016,2019,1085
1309016,2019,1092
1304025,2019,1078
1312004,2019,1073
1314001,2019,1076
1314008,2019,1092
1305028,2019,1087
1307004,2019,1099
1305038,2019,1084
1310034,2019,1111
1311018,2019,992
1312009,2019,1015
1313004,2019,990
1309011,2019,982
1312007,2019,967
1315037,2019,970
1309014,2019,944
1313011,2019,968
1313012,2019,969
1309019,2019,966
1311012,2019,982
1310054,2019,997
1314015,2019,919
1310016,2019,970
1304021,2019,926
1304024,2019,899
1307001,2019,926
1302012,2019,914
1315038,2019,900
1306008,2019,949
1312001,2019,908
1315013,2019,863
1315033,2019,832
1302004,2019,851
1308022,2019,907
1304018,2019,833
1308008,2019,850
1310036,2019,857
1308017,2019,872
1303001,2019,796
1303014,2019,839
1302006,2019,719
1315030,2019,797
1309022,2019,792
1311026,2019,799
1313039,2019,789
1313002,2019,792
1315022,2019,775
1312023,2019,734
1313014,2019,764
1315020,2019,724
1313015,2019,713
1308024,2019,717
1304005,2019,721
1308026,2019,726
1302008,2019,736
1303006,2019,713
1302021,2019,703
1313037,2019,670
1304001,2019,674
1314016,2019,673
1302028,2019,670
1314012,2019,658
1304011,2019,640
1306001,2019,664
1315017,2019,620
1303018,2019,611
1303005,2019,616
1313041,2019,614
1313018,2019,601
1302031,2019,585
1313035,2019,569
1304014,2019,550
1304013,2019,552
1302024,2019,564
1311019,2019,556
1309035,2019,551
1310011,2019,592
1309006,2019,523
1310019,2019,498
1315040,2019,501
1313032,2019,495
1311021,2019,484
1313042,2019,471
1311030,2019,484
1305024,2019,466
1312011,2019,459
1303004,2019,476
1309021,2019,455
1307011,2019,461
1304008,2019,389
1310037,2019,421
1307002,2019,390
1310005,2019,381
1310014,2019,372
1306003,2019,358
1308010,2019,354
1310012,2019,344
1302044,2019,342
1306004,2019,345
1311005,2019,358
1314010,2019,360
1305008,2019,338
1305036,2019,332
1304004,2019,309
1309023,2019,314
1312002,2019,304
1303013,2019,298
1313038,2019,289
1314005,2019,280
1313008,2019,286
1301002,2019,287
1304006,2019,276
1313034,2019,284
1310025,2019,290
1313033,2019,279
1305001,2019,257
1310008,2019,245
1314003,2019,228
1310013,2019,228
1313020,2019,217
1306006,2019,219
1304016,2019,201
1302001,2019,147
1308020,2019,142
1315010,2019,136
1308003,2019,100
1314026,2019,90
1310007,2019,77
1302014,2019,64
1309034,2019,49
1307014,2019,43
1308012,2019,15
1309047,2019,10
1313028,2019,10
1306007,2019,5
1313036,2019,5
2466023,2019,1816964
2423027,2019,547023
2465005,2019,439575
2481017,2019,287650
2458227,2019,250438
2443027,2019,168762
2494068,2019,146920
2425213,2019,147749
2437067,2019,138379
2464008,2019,117660
2456083,2019,97822
2458007,2019,89669
2460013,2019,85732
2449058,2019,78384
2475017,2019,78769
2447017,2019,68572
2473015,2019,60774
2454048,2019,56827
2474005,2019,57549
2436033,2019,49430
2466142,2019,50071
2410043,2019,49441
2467050,2019,49957
2464015,2019,49445
2439062,2019,47476
2472005,2019,45121
2486042,2019,43079
2458033,2019,42641
2470052,2019,42304
2471083,2019,41073
2453052,2019,34892
2489008,2019,32915
2429073,2019,33406
2466058,2019,34811
2466097,2019,33121
2493042,2019,30794
2459010,2019,30133
2457005,2019,31381
2467035,2019,29349
2473005,2019,26901
2445072,2019,27302
2458037,2019,26863
2473010,2019,26426
2497007,2019,25054
2431084,2019,25653
2467015,2019,26198
2460028,2019,23414
2457040,2019,24058
2458012,2019,22798
2496020,2019,21058
2459020,2019,21468
2467020,2019,22318
2463048,2019,22609
2461025,2019,21128
2466032,2019,21383
2466072,2019,21969
2466102,2019,20141
2471105,2019,21332
2412072,2019,20106
2466107,2019,19983
2466087,2019,19978
2423072,2019,19402
2457035,2019,19024
2472015,2019,19396
2472010,2019,17933
2457020,2019,17314
2467030,2019,17470
2423057,2019,16696
2475005,2019,17167
2475028,2019,17229
2471070,2019,15002
2403005,2019,15047
2473035,2019,15099
2408053,2019,14046
2492022,2019,14071
2479088,2019,14138
2473020,2019,13966
2461035,2019,14555
2446080,2019,14703
2452007,2019,14218
2426030,2019,13592
2467045,2019,14329
2438010,2019,13522
2475040,2019,13373
2477022,2019,13512
2470022,2019,13355
2476020,2019,13399
2488055,2019,12740
2459015,2019,12935
2401023,2019,12173
2482015,2019,12247
2418050,2019,11092
2462037,2019,11418
2490012,2019,10912
2455048,2019,11174
2471060,2019,11309
2482020,2019,11218
2471065,2019,11273
2434128,2019,10757
2491042,2019,10301
2478032,2019,10802
2477043,2019,10867
2491025,2019,9852
2467802,2019,10111
2463060,2019,10688
2478102,2019,10130
2473030,2019,9985
2457010,2019,10959
2473025,2019,9501
2434017,2019,9875
2461030,2019,9447
2475045,2019,9934
2446078,2019,10186
2444037,2019,8908
2446112,2019,9586
2457030,2019,8290
2422035,2019,9131
2415013,2019,8129
2468055,2019,8852
2450072,2019,8409
2471025,2019,8947
2459035,2019,9050
2482035,2019,8170
2471133,2019,8053
2422040,2019,7949
2422005,2019,8080
2448028,2019,7731
2499025,2019,7499
2421045,2019,8165
2402028,2019,7413
2467025,2019,8132
2422045,2019,8088
2487090,2019,7306
2434025,2019,7368
2451015,2019,7184
2416013,2019,7185
2476043,2019,7248
2471040,2019,7245
2466062,2019,7405
2447035,2019,7291
2482025,2019,7210
2471050,2019,7126
2497022,2019,6572
2440043,2019,6825
2472025,2019,7023
2426070,2019,6800
2432040,2019,6605
2472020,2019,6448
2404037,2019,6286
2467010,2019,7128
2462007,2019,6694
2427028,2019,6308
2409077,2019,6218
2433090,2019,7095
2407047,2019,6085
2422020,2019,6297
2463055,2019,6409
2432033,2019,6279
2460005,2019,6153
2461005,2019,6315
2455023,2019,5932
2482030,2019,5948
2459025,2019,5831
2494240,2019,6030
2437235,2019,5951
2457025,2019,5912
2430030,2019,5577
2419068,2019,5752
2454008,2019,5758
2460035,2019,5639
2446075,2019,5599
2470012,2019,5634
2482005,2019,5828
2442088,2019,5320
2441038,2019,5445
2471033,2019,5487
2455057,2019,5469
2463035,2019,5377
2471100,2019,5313
2466047,2019,5251
2466117,2019,5097
2449048,2019,4989
2478010,2019,5306
2499814,2019,5205
2413073,2019,4915
2427043,2019,4909
2451085,2019,4996
2452017,2019,5094
2449070,2019,4880
2462047,2019,4825
2439077,2019,4762
2451090,2019,4636
2455065,2019,4539
2462015,2019,4531
2447025,2019,4621
2434007,2019,4480
2445115,2019,4657
2479037,2019,4427
2433045,2019,4453
2452035,2019,4326
2477050,2019,4337
2421035,2019,4314
2414085,2019,4040
2442025,2019,4366
2406013,2019,3984
2412015,2019,4195
2446058,2019,4095
2463013,2019,4141
2493012,2019,3921
2419062,2019,3997
2461013,2019,4073
2468030,2019,4055
2466007,2019,3973
2462060,2019,3991
2461040,2019,3950
2483065,2019,3820
2417078,2019,3829
2447047,2019,4086
2440047,2019,3826
2466112,2019,3870
2428053,2019,3877
2472032,2019,4125
2494255,2019,3908
2480027,2019,3797
2421025,2019,3812
2421040,2019,3832
2405070,2019,3721
2435027,2019,3695
2441060,2019,3817
2477035,2019,3633
2469037,2019,3674
2428020,2019,3551
2499804,2019,3740
2478047,2019,3583
2477065,2019,3526
2498040,2019,3367
2414018,2019,3456
2460020,2019,3402
2446050,2019,3536
2402015,2019,3414
2434030,2019,3457
2422025,2019,3574
2417070,2019,3423
2489015,2019,3268
2419055,2019,3477
2437230,2019,3386
2421010,2019,3429
2429057,2019,3251
2461027,2019,3470
2411040,2019,3155
2468050,2019,3483
2442098,2019,3262
2460040,2019,3254
2434048,2019,3247
2462025,2019,3247
2441055,2019,3249
2405032,2019,3099
2444071,2019,3186
2457033,2019,3237
2447010,2019,3259
2402005,2019,3035
2456097,2019,3220
2454072,2019,3053
2418045,2019,3102
2495045,2019,2926
2415035,2019,3060
2410030,2019,3067
2492040,2019,3022
2476008,2019,2974
2439060,2019,3112
2461050,2019,3146
2451065,2019,2907
2477030,2019,3143
2442005,2019,3070
2419105,2019,3003
2434065,2019,2936
2455015,2019,2935
2454030,2019,2958
2426063,2019,3072
2478005,2019,2975
2421030,2019,2864
2489040,2019,2749
2413005,2019,2822
2451020,2019,2899
2480050,2019,2828
2476052,2019,2832
2493030,2019,2933
2409092,2019,2751
2461045,2019,2904
2431056,2019,2767
2499095,2019,2849
2445008,2019,2790
2494245,2019,2871
2455037,2019,2805
2491035,2019,2747
2477012,2019,3077
2453065,2019,2760
2487058,2019,2710
2479078,2019,2772
2455008,2019,2845
2479097,2019,2736
2405045,2019,2707
2432045,2019,2624
2441098,2019,2629
2469017,2019,2729
2452080,2019,2682
2434038,2019,2669
2457045,2019,2667
2469070,2019,2672
2452085,2019,2662
2467040,2019,2742
2406005,2019,2670
2456023,2019,2660
2485025,2019,2481
2433060,2019,2577
2413095,2019,2491
2454060,2019,2595
2446035,2019,2552
2454035,2019,2507
2449040,2019,2556
2493020,2019,2558
2433035,2019,2690
2433102,2019,2519
2456055,2019,2545
2429045,2019,2541
2478120,2019,2410
2497035,2019,2449
2454017,2019,2552
2445060,2019,2592
2435050,2019,2425
2453025,2019,2483
2404047,2019,2337
2483032,2019,2454
2427008,2019,2445
2469055,2019,2503
2485005,2019,2348
2419097,2019,2494
2426022,2019,2532
2429112,2019,2376
2417010,2019,2364
2419082,2019,2340
2469802,2019,2376
2426048,2019,2643
2462085,2019,2366
2426055,2019,2489
2431015,2019,2370
2467055,2019,2365
2450042,2019,2451
2451008,2019,2346
2457068,2019,2328
2407018,2019,2279
2446090,2019,2315
2484065,2019,2345
2442020,2019,2394
2492030,2019,2236
2452040,2019,2335
2454025,2019,2299
2496802,2019,2303
2471020,2019,2417
2499005,2019,2113
2434058,2019,2253
2499806,2019,2286
2429013,2019,2154
2402047,2019,2221
2431122,2019,2187
2462065,2019,2290
2453040,2019,2296
2452095,2019,2188
2457050,2019,2211
2467005,2019,2324
2447055,2019,2225
2442055,2019,2163
2419075,2019,2191
2423802,2019,2226
2450113,2019,2185
2479030,2019,2096
2444080,2019,2208
2471005,2019,2342
2469045,2019,2157
2445055,2019,2196
2414035,2019,2194
2448038,2019,2181
2462075,2019,2179
2493035,2019,2167
2480037,2019,2121
2456065,2019,2118
2493045,2019,2060
2432013,2019,2058
2494235,2019,2118
2462802,2019,2137
2456060,2019,2144
2452045,2019,2050
2420025,2019,2058
2405060,2019,1982
2437205,2019,2029
2490804,2019,2084
2493065,2019,2039
2471075,2019,1968
2468025,2019,2319
2456035,2019,2116
2463030,2019,2006
2462020,2019,2137
2450128,2019,1956
2488022,2019,1979
2422010,2019,2098
2468035,2019,2023
2491802,2019,2026
2463065,2019,2016
2439097,2019,1896
2419030,2019,1859
2452055,2019,2025
2496025,2019,1855
2468015,2019,1967
2476025,2019,1960
2478095,2019,1896
2495025,2019,1841
2426015,2019,1871
2452062,2019,1858
2445030,2019,1821
2445093,2019,2076
2483070,2019,1858
2451075,2019,1879
2410070,2019,1790
2407085,2019,1753
2437240,2019,1815
2455030,2019,1775
2428045,2019,1822
2419110,2019,1795
2453020,2019,1767
2495010,2019,1792
2412057,2019,1823
2454065,2019,1798
2499120,2019,1899
2471045,2019,1810
2499085,2019,1878
2499802,2019,1770
2409065,2019,1754
2491020,2019,1740
2431045,2019,1714
2437220,2019,1911
2430025,2019,1758
2441117,2019,1791
2457057,2019,1742
2468040,2019,1895
2476055,2019,1776
2429030,2019,1801
2457075,2019,1724
2472043,2019,1742
2454095,2019,1687
2453072,2019,1726
2406020,2019,1700
2453032,2019,1702
2449030,2019,1770
2470040,2019,1743
2428005,2019,1653
2468020,2019,2313
2456005,2019,1748
2453050,2019,1605
2469010,2019,1706
2417030,2019,1590
2429100,2019,1620
2414090,2019,1603
2442095,2019,1657
2472802,2019,1758
2418060,2019,1631
2433052,2019,1616
2430095,2019,1603
2483060,2019,1640
2432065,2019,1627
2439085,2019,1682
2429120,2019,1724
2462030,2019,1672
2411010,2019,1596
2414070,2019,1548
2433095,2019,1648
2497802,2019,1649
2484010,2019,1554
2408073,2019,1548
2439117,2019,1588
2420020,2019,1732
2462070,2019,1642
2468005,2019,1574
2499020,2019,1551
2496035,2019,1476
2418065,2019,1636
2476030,2019,1617
2479005,2019,1566
2449075,2019,1623
2442110,2019,1552
2480078,2019,1665
2497804,2019,1500
2448045,2019,1521
2419025,2019,1524
2429038,2019,1540
2406804,2019,1540
2471055,2019,1743
2451060,2019,1516
2499135,2019,1642
2494265,2019,1586
2470035,2019,1677
2478070,2019,1454
2419037,2019,1497
2445085,2019,1575
2421005,2019,1435
2449113,2019,1484
2417055,2019,1457
2452030,2019,1438
2499015,2019,1415
2499812,2019,1523
2407057,2019,1401
2421020,2019,1401
2449005,2019,1465
2489010,2019,1493
2434078,2019,1442
2484060,2019,1380
2440017,2019,1385
2454090,2019,1419
2439025,2019,1445
2456105,2019,1416
2456042,2019,1439
2434090,2019,1373
2427060,2019,1421
2469060,2019,1419
2487025,2019,1409
2406030,2019,1377
2456015,2019,1455
2449095,2019,1389
2405040,2019,1410
2489804,2019,1462
2430045,2019,1409
2477060,2019,1420
2427035,2019,1379
2416055,2019,1373
2491050,2019,1373
2432072,2019,1335
2478115,2019,1363
2496040,2019,1321
2468045,2019,1357
2451070,2019,1354
2471090,2019,1370
2454100,2019,1346
2496030,2019,1301
2416048,2019,1341
2469065,2019,1419
2451040,2019,1347
2484082,2019,1314
2442032,2019,1378
2493055,2019,1347
2463023,2019,1340
2493025,2019,1300
2449025,2019,1396
2447040,2019,1367
2448010,2019,1313
2426005,2019,1298
2419050,2019,1315
2412043,2019,1272
2413080,2019,1247
2435010,2019,1282
2439150,2019,1334
2435035,2019,1310
2412010,2019,1342
2426040,2019,1332
2470005,2019,1292
2439135,2019,1249
2478020,2019,1368
2485037,2019,1230
2484015,2019,1235
2412065,2019,1248
2454110,2019,1411
2413025,2019,1197
2415058,2019,1150
2488075,2019,1240
2483802,2019,1234
2490802,2019,1274
2463005,2019,1217
2478130,2019,1227
2433080,2019,1199
2446017,2019,1228
2434097,2019,1202
2451025,2019,1193
2494210,2019,1221
2489045,2019,1148
2491005,2019,1160
2469030,2019,1226
2442100,2019,1187
2441070,2019,1137
2405055,2019,1168
2412020,2019,1157
2433017,2019,1135
2409025,2019,1151
2439043,2019,1206
2426010,2019,1174
2450023,2019,1166
2483095,2019,1145
2479047,2019,1085
2485045,2019,1124
2412080,2019,1151
2416023,2019,1103
2416050,2019,1115
2404010,2019,1096
2419020,2019,1107
2414005,2019,1119
2449105,2019,1138
2438065,2019,1093
2431020,2019,1136
2498005,2019,1083
2434115,2019,1131
2462080,2019,1121
2446010,2019,1150
2456010,2019,1165
2413065,2019,1057
2433030,2019,1130
2471110,2019,1048
2499060,2019,1070
2415030,2019,1105
2480045,2019,1121
2446105,2019,1106
2408023,2019,1099
2420015,2019,1173
2448015,2019,1093
2426035,2019,1132
2411045,2019,1044
2445035,2019,1145
2430072,2019,1049
2412005,2019,1073
2442075,2019,1064
2419117,2019,1082
2445105,2019,1113
